id_alojamiento,tipo_alojamiento,restaurante,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
880,VIVIENDA TURISTICA,NO,VENTAS              ,151,CIUDAD LINEAL       ,15,TRAVESIA                 POETA BLAS DE OTERO                               ,6,444430.56,4474857.5,40.422492942965235,-3.6550559389788333
881,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,COLINA              ,157,CIUDAD LINEAL       ,15,CALLE                    PABLO VIDAL                                       ,6,443875.6,4478903.5,40.45890413626955,-3.6619548530800654
882,PENSION,NO,PINAR DEL REY       ,164,HORTALEZA           ,16,CALLE                    PINAR DEL REY                                     ,35,444505.6,4479969.5,40.46854949711103,-3.654618051019391
883,VIVIENDA TURISTICA,NO,PINAR DEL REY       ,164,HORTALEZA           ,16,CALLE                    LOPEZ DE HOYOS                                    ,385,444866.6,4480356.5,40.472059819254326,-3.65039355032813
884,HOTEL,SI,PIOVERA             ,162,HORTALEZA           ,16,CALLE                    MOSCATELAR                                        ,24,445090.6,4478666.5,40.45685029126316,-3.64760500765857
885,VIVIENDA TURISTICA,NO,PINAR DEL REY       ,164,HORTALEZA           ,16,AVENIDA                  CELIO VILLALBA                                    ,6,445850.6,4480632.5,40.47461089859435,-3.6388098263964603
886,VIVIENDA TURISTICA,NO,CANILLAS            ,163,HORTALEZA           ,16,CALLE                    TRIBALDOS                                         ,56,445755.6,4479820.5,40.46728979369167,-3.6398610569322885
887,APART-HOTEL,NO,PINAR DEL REY       ,164,HORTALEZA           ,16,CALLE                    TORREGROSA                                        ,4,445056.6,4480221.5,40.470856263222025,-3.6481406159655494
888,HOTEL,SI,VALDEFUENTES        ,166,HORTALEZA           ,16,CALLE                    VIA DE LOS POBLADOS                               ,3,446234.6,4480652.5,40.47481601628447,-3.6342816718772033
889,CASA DE HUESPEDES,NO,CANILLAS            ,163,HORTALEZA           ,16,CALLE                    ULISES                                            ,30,444641.6,4478735.5,40.457442090158494,-3.652906234952723
890,HOSTAL,NO,CANILLAS            ,163,HORTALEZA           ,16,CALLE                    NAPOLES                                           ,48,445008.6,4478990.5,40.45976362612786,-3.6486001313511887
891,VIVIENDA TURISTICA,NO,CANILLAS            ,163,HORTALEZA           ,16,CALLE                    SANTO ANGEL                                       ,88,444406.6,4479187.5,40.461498242018386,-3.6557172815857655
892,VIVIENDA TURISTICA,NO,CANILLAS            ,163,HORTALEZA           ,16,CALLE                    TRIBALDOS                                         ,60,445755.6,4479849.5,40.46755104048182,-3.6398635363008074
893,HOTEL,SI,PINAR DEL REY       ,164,HORTALEZA           ,16,CALLE                    ERAS                                              ,6,445645.6,4480703.5,40.47523711078314,-3.6412341881152073
894,HOTEL,SI,VALDEFUENTES        ,166,HORTALEZA           ,16,CALLE                    SANCHINARRO                                       ,13,443205.62,4482489.5,40.491162895810646,-3.67017749100952
895,HOTEL,SI,PALOMAS             ,161,HORTALEZA           ,16,CALLE                    LUIS DE LA MATA                                   ,18,448002.56,4478202.5,40.45285761180022,-3.613225079459135
896,HOTEL,SI,VALDEFUENTES        ,166,HORTALEZA           ,16,AVENIDA                  MANOTERAS                                         ,20,443355.62,4482141.5,40.488038214151,-3.66837649215263
897,HOTEL,SI,PALOMAS             ,161,HORTALEZA           ,16,CALLE                    GALATEA                                           ,6,448020.56,4477928.5,40.45039038649462,-3.6129903804172177
898,VIVIENDA TURISTICA,NO,PINAR DEL REY       ,164,HORTALEZA           ,16,CALLE                    BELIANES                                          ,14,445232.6,4480116.5,40.46992199434539,-3.6460554899496076
899,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,PINAR DEL REY       ,164,HORTALEZA           ,16,CALLE                    SANTA ADELA                                       ,15,444930.6,4481035.5,40.47818082325406,-3.64969756305583
900,HOTEL,NO,PIOVERA             ,162,HORTALEZA           ,16,CALLE                    MOSCATELAR                                        ,20,445046.6,4478676.5,40.45693746802871,-3.648124780679339
901,HOTEL,SI,CANILLAS            ,163,HORTALEZA           ,16,CALLE                    MOSCATELAR                                        ,31,445162.6,4478718.5,40.45732348808739,-3.6467603784155584
902,HOSTAL,NO,PINAR DEL REY       ,164,HORTALEZA           ,16,CALLE                    ROGELIO MUÃÂOZ                                     ,2,445449.6,4480383.5,40.472341542120574,-3.6435187955702153
904,CASA DE HUESPEDES,NO,CANILLAS            ,163,HORTALEZA           ,16,CALLE                    SANTA FRANCISCA JAVIER CABRINI                    ,4,445938.6,4479459.5,40.464049648274134,-3.637671778829127
905,HOTEL,NO,SAN ANDRES          ,171,VILLAVERDE          ,17,PASEO                    TALLERES                                          ,16,440462.53,4466676.5,40.348519734017174,-3.7010635653154678
906,HOTEL,SI,SAN ANDRES          ,171,VILLAVERDE          ,17,CALLE                    LAS NAVAS DE BUITRAGO                             ,24,438933.53,4465318.5,40.336175588611376,-3.7189365797335414
907,HOSTAL,NO,SAN ANDRES          ,171,VILLAVERDE          ,17,CALLE                    LAGUNA DALGA                                      ,4,440327.53,4464874.5,40.33227660412464,-3.702484696107863
908,VIVIENDA TURISTICA,NO,SAN ANDRES          ,171,VILLAVERDE          ,17,CALLE                    CACEREÃÂOS                                         ,54,439317.53,4466285.5,40.344914884098166,-3.714507975185265
909,VIVIENDA TURISTICA,NO,BUTARQUE            ,173,VILLAVERDE          ,17,CALLE                    POTASA                                            ,20,442211.53,4467025.5,40.35178673346727,-3.6805017991503384
910,VIVIENDA TURISTICA,NO,LOS ROSALES         ,174,VILLAVERDE          ,17,CALLE                    CERRO DE LOS ANGELES                              ,2,441851.53,4466934.5,40.35094193134231,-3.684732486660847
911,VIVIENDA TURISTICA,NO,SAN ANDRES          ,171,VILLAVERDE          ,17,CALLE                    GILENA                                            ,16,439787.53,4466097.5,40.34325532387506,-3.7089566143741726
913,HOTEL,SI,CASCO H.VALLECAS    ,181,VILLA DE VALLECAS   ,18,CARRETERA                VILLAVERDE A VALLECAS                             ,269,445618.53,4469270.5,40.372240287340226,-3.6405757236745684
914,HOTEL,SI,CASCO H.VALLECAS    ,181,VILLA DE VALLECAS   ,18,CALLE                    VEINTITRES MERCAMADRID                            ,1,443545.53,4468020.5,40.3608416826931,-3.6648820229259274
915,APART-HOTEL,NO,CASCO H.VALLECAS    ,181,VILLA DE VALLECAS   ,18,CARRETERA                VILLAVERDE A VALLECAS                             ,293,446360.53,4469717.5,40.37631524275465,-3.6318736036951056
916,PENSION,NO,CASCO H.VALLECAS    ,181,VILLA DE VALLECAS   ,18,CALLE                    PICO MAMPODRE                                     ,7,447244.53,4469842.5,40.377497755503065,-3.6214710051596626
917,HOTEL,SI,CASCO H.VALLECAS    ,181,VILLA DE VALLECAS   ,18,CALLE                    EJE 7                                             ,1,444432.53,4468590.5,40.36603619191959,-3.654485858013523
918,CASA DE HUESPEDES,NO,CASCO H.VALLECAS    ,181,VILLA DE VALLECAS   ,18,CALLE                    SIERRA DE GREDOS                                  ,11,446890.53,4470045.5,40.37930403149501,-3.6256578847311265
919,HOTEL,SI,CASCO H.VALLECAS    ,181,VILLA DE VALLECAS   ,18,CALLE                    VEINTITRES MERCAMADRID                            ,1,443610.53,4468015.5,40.36080103767805,-3.6641161042656405
922,HOTEL,SI,CASCO H.VALLECAS    ,181,VILLA DE VALLECAS   ,18,AUTOVIA                  M-50                                              ,3400,449982.5,4466297.5,40.34573052508289,-3.5889407902647186
923,HOSTAL,NO,CASCO H.VALLECAS    ,181,VILLA DE VALLECAS   ,18,CALLE                    CASAS DE MIRAVETE                                 ,28,445563.53,4469276.5,40.3722907490972,-3.641224059151234
924,APART-HOTEL,NO,CASCO H.VICALVARO   ,191,VICALVARO           ,19,CARRETERA                VICALVARO A LA ESTACION DE O'DONNELL              ,20,449809.53,4472808.5,40.404376022058884,-3.5914900394466773
925,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CASCO H.VICALVARO   ,191,VICALVARO           ,19,AVENIDA                  ARTILLEROS                                        ,14,448017.03,4473040.0,40.40635153853118,-3.6126322687799304
926,HOTEL,SI,SIMANCAS            ,201,SAN BLAS-CANILLEJAS ,20,CALLE                    MIGUEL YUSTE                                      ,14,446964.4,4476781.0,40.4399863369206,-3.6253491011619077
927,HOTEL,SI,SIMANCAS            ,201,SAN BLAS-CANILLEJAS ,20,CALLE                    RUFINO GONZALEZ                                   ,19,446823.56,4476703.5,40.4392791775869,-3.6270031818194473
928,VIVIENDA TURISTICA,NO,ROSAS               ,205,SAN BLAS-CANILLEJAS ,20,CALLE                    SUIZA                                             ,30,448392.38,4474576.5,40.42021667987264,-3.60833355265129
929,HOTEL,SI,EL SALVADOR         ,208,SAN BLAS-CANILLEJAS ,20,CALLE                    JUAN IGNACIO LUCA DE TENA                         ,36,446738.56,4477613.5,40.447471534748594,-3.6280816584992084
930,HOTEL,SI,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    REJAS                                             ,5,454150.56,4477299.5,40.44508463946351,-3.540657510916351
931,HOTEL,SI,SIMANCAS            ,201,SAN BLAS-CANILLEJAS ,20,CALLE                    VALENTIN BEATO                                    ,20,446880.56,4476714.5,40.439381915011104,-3.626332052825075
932,HOTEL,SI,SIMANCAS            ,201,SAN BLAS-CANILLEJAS ,20,CALLE                    SAN ROMUALDO                                      ,17,447321.56,4476583.5,40.43822984402712,-3.621121645778555
933,VIVIENDA TURISTICA,NO,AMPOSTA             ,203,SAN BLAS-CANILLEJAS ,20,CALLE                    TEJEDORES                                         ,3,447235.2,4475428.0,40.427814937841056,-3.6220439135503173
934,HOTEL,SI,SIMANCAS            ,201,SAN BLAS-CANILLEJAS ,20,CALLE                    SANTA LEONOR                                      ,24,446431.56,4476506.5,40.437479329406386,-3.6316083781871313
935,HOTEL,SI,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,AVENIDA                  ARAGON                                            ,366,451732.56,4477790.5,40.44937102691073,-3.5692066289812567
936,HOTEL,SI,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    LOLA FLORES                                       ,1,454032.56,4477556.5,40.44739336003853,-3.5420675102904955
937,HOTEL,SI,SIMANCAS            ,201,SAN BLAS-CANILLEJAS ,20,CALLE                    JULIAN CAMARILLO                                  ,9,446337.56,4476141.5,40.43418514032119,-3.632685815900558
938,HOTEL,SI,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    LOLA FLORES                                       ,2,453961.56,4477547.5,40.447308352795694,-3.542904084306369
939,APART-HOTEL,NO,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    SAMANIEGO                                         ,12,450637.56,4477188.5,40.443883523281215,-3.58207229502357
940,HOTEL,SI,SIMANCAS            ,201,SAN BLAS-CANILLEJAS ,20,CALLE                    ALCALA                                            ,476,446440.56,4476668.5,40.43893929747844,-3.631515923551559
941,HOTEL,SI,EL SALVADOR         ,208,SAN BLAS-CANILLEJAS ,20,CALLE                    JUAN RIZI                                         ,3,446055.56,4477660.5,40.447850897200944,-3.636139410446732
942,APART-HOTEL,NO,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    CAMPEZO                                           ,2,450592.56,4477762.5,40.44905180914785,-3.5826475519716494
943,APART-HOTEL,NO,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    LOLA FLORES                                       ,16,453937.56,4477361.5,40.44563140512151,-3.5431736005716146
944,HOTEL,SI,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,AVENIDA                  ARAGON                                            ,400,452621.56,4477747.5,40.44903479871241,-3.5587201292410167
946,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,AMPOSTA             ,203,SAN BLAS-CANILLEJAS ,20,CALLE                    TEJEDORES                                         ,7,447256.56,4475434.5,40.42787484829424,-3.621792653978988
947,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    LOLA FLORES                                       ,5,453991.56,4477491.5,40.446805526446255,-3.5425462704040176
948,HOTEL,SI,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,AVENIDA                  ARAGON                                            ,332,451070.56,4477778.5,40.44922422042056,-3.5770121424715446
949,HOTEL,SI,SIMANCAS            ,201,SAN BLAS-CANILLEJAS ,20,CALLE                    SAN ROMUALDO                                      ,30,447314.56,4476388.5,40.43647272564125,-3.621188008749676
950,VIVIENDA TURISTICA,NO,SIMANCAS            ,201,SAN BLAS-CANILLEJAS ,20,CALLE                    CAUNEDO                                           ,31,446194.8,4476561.0,40.43795501163371,-3.634404392706402
951,HOTEL,NO,SIMANCAS            ,201,SAN BLAS-CANILLEJAS ,20,CALLE                    ALBASANZ                                          ,45,446962.56,4476577.5,40.43815297362364,-3.6253538085239234
952,APART-HOTEL,NO,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    ZAMBRANA                                          ,4,450789.56,4477582.5,40.44744193950991,-3.5803105539276547
953,HOTEL,SI,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    CAMPEZO                                           ,4,450561.56,4477639.5,40.44794190392535,-3.58300353279249
954,APART-HOTEL,NO,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    CAMPEZO                                           ,8,450569.56,4477482.5,40.44652802359122,-3.5828969780523923
955,HOTEL,SI,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    CAMPEZO                                           ,4,450557.56,4477587.5,40.44747321694067,-3.583046652314457
956,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    CAMPEZO                                           ,2,450592.56,4477762.5,40.44905180914785,-3.5826475519716494
957,APART-HOTEL,NO,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,AVENIDA                  ARAGON                                            ,378,451885.56,4477775.5,40.449244766937824,-3.567401283364147
958,HOTEL,SI,CANILLEJAS          ,207,SAN BLAS-CANILLEJAS ,20,CALLE                    ALCALA                                            ,611,448147.56,4477586.5,40.44731738140959,-3.6114648339807043
959,HOTEL,SI,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,CALLE                    LOLA FLORES                                       ,16,453937.56,4477361.5,40.44563140512151,-3.5431736005716146
961,HOSTAL,NO,REJAS               ,206,SAN BLAS-CANILLEJAS ,20,AVENIDA                  ARAGON                                            ,376,451873.56,4477784.5,40.449325150205745,-3.5675434717673893
962,HOTEL,SI,CORRALEJOS          ,215,BARAJAS             ,21,CALLE                    AMSTERDAM                                         ,3,447872.6,4479256.5,40.46234450266911,-3.6148442152377442
