id_alojamiento,tipo_alojamiento,restaurante,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,restaurante,geometry
895,HOTEL,SI,PALOMAS             ,1,HORTALEZA           ,16,CALLE                    LUIS DE LA MATA                                   ,18,448002.56,4478202.5,SI,POINT (-3.613225079459135 40.45285761180022)
896,HOTEL,SI,VALDEFUENTES        ,6,HORTALEZA           ,16,AVENIDA                  MANOTERAS                                         ,20,443355.62,4482141.5,SI,POINT (-3.66837649215263 40.488038214151)
897,HOTEL,SI,PALOMAS             ,1,HORTALEZA           ,16,CALLE                    GALATEA                                           ,6,448020.56,4477928.5,SI,POINT (-3.6129903804172177 40.45039038649462)
898,VIVIENDA TURISTICA,NO,PINAR DEL REY       ,4,HORTALEZA           ,16,CALLE                    BELIANES                                          ,14,445232.6,4480116.5,NO,POINT (-3.6460554899496076 40.46992199434539)
899,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,PINAR DEL REY       ,4,HORTALEZA           ,16,CALLE                    SANTA ADELA                                       ,15,444930.6,4481035.5,NO,POINT (-3.64969756305583 40.47818082325406)
900,HOTEL,NO,PIOVERA             ,2,HORTALEZA           ,16,CALLE                    MOSCATELAR                                        ,20,445046.6,4478676.5,NO,POINT (-3.648124780679339 40.45693746802871)
901,HOTEL,SI,CANILLAS            ,3,HORTALEZA           ,16,CALLE                    MOSCATELAR                                        ,31,445162.6,4478718.5,SI,POINT (-3.6467603784155584 40.45732348808739)
902,HOSTAL,NO,PINAR DEL REY       ,4,HORTALEZA           ,16,CALLE                    ROGELIO MUÃOZ                                     ,2,445449.6,4480383.5,NO,POINT (-3.6435187955702153 40.472341542120574)
904,CASA DE HUESPEDES,NO,CANILLAS            ,3,HORTALEZA           ,16,CALLE                    SANTA FRANCISCA JAVIER CABRINI                    ,4,445938.6,4479459.5,NO,POINT (-3.637671778829127 40.464049648274134)
905,HOTEL,NO,SAN ANDRES          ,1,VILLAVERDE          ,17,PASEO                    TALLERES                                          ,16,440462.53,4466676.5,NO,POINT (-3.7010635653154678 40.348519734017174)
906,HOTEL,SI,SAN ANDRES          ,1,VILLAVERDE          ,17,CALLE                    LAS NAVAS DE BUITRAGO                             ,24,438933.53,4465318.5,SI,POINT (-3.7189365797335414 40.336175588611376)
907,HOSTAL,NO,SAN ANDRES          ,1,VILLAVERDE          ,17,CALLE                    LAGUNA DALGA                                      ,4,440327.53,4464874.5,NO,POINT (-3.702484696107863 40.33227660412464)
908,VIVIENDA TURISTICA,NO,SAN ANDRES          ,1,VILLAVERDE          ,17,CALLE                    CACEREÃOS                                         ,54,439317.53,4466285.5,NO,POINT (-3.714507975185265 40.344914884098166)
909,VIVIENDA TURISTICA,NO,BUTARQUE            ,3,VILLAVERDE          ,17,CALLE                    POTASA                                            ,20,442211.53,4467025.5,NO,POINT (-3.6805017991503384 40.35178673346727)
910,VIVIENDA TURISTICA,NO,LOS ROSALES         ,4,VILLAVERDE          ,17,CALLE                    CERRO DE LOS ANGELES                              ,2,441851.53,4466934.5,NO,POINT (-3.684732486660847 40.35094193134231)
911,VIVIENDA TURISTICA,NO,SAN ANDRES          ,1,VILLAVERDE          ,17,CALLE                    GILENA                                            ,16,439787.53,4466097.5,NO,POINT (-3.7089566143741726 40.34325532387506)
913,HOTEL,SI,CASCO H.VALLECAS    ,1,VILLA DE VALLECAS   ,18,CARRETERA                VILLAVERDE A VALLECAS                             ,269,445618.53,4469270.5,SI,POINT (-3.6405757236745684 40.372240287340226)
914,HOTEL,SI,CASCO H.VALLECAS    ,1,VILLA DE VALLECAS   ,18,CALLE                    VEINTITRES MERCAMADRID                            ,1,443545.53,4468020.5,SI,POINT (-3.6648820229259274 40.3608416826931)
915,APART-HOTEL,NO,CASCO H.VALLECAS    ,1,VILLA DE VALLECAS   ,18,CARRETERA                VILLAVERDE A VALLECAS                             ,293,446360.53,4469717.5,NO,POINT (-3.6318736036951056 40.37631524275465)
916,PENSION,NO,CASCO H.VALLECAS    ,1,VILLA DE VALLECAS   ,18,CALLE                    PICO MAMPODRE                                     ,7,447244.53,4469842.5,NO,POINT (-3.6214710051596626 40.377497755503065)
917,HOTEL,SI,CASCO H.VALLECAS    ,1,VILLA DE VALLECAS   ,18,CALLE                    EJE 7                                             ,1,444432.53,4468590.5,SI,POINT (-3.654485858013523 40.36603619191959)
918,CASA DE HUESPEDES,NO,CASCO H.VALLECAS    ,1,VILLA DE VALLECAS   ,18,CALLE                    SIERRA DE GREDOS                                  ,11,446890.53,4470045.5,NO,POINT (-3.6256578847311265 40.37930403149501)
919,HOTEL,SI,CASCO H.VALLECAS    ,1,VILLA DE VALLECAS   ,18,CALLE                    VEINTITRES MERCAMADRID                            ,1,443610.53,4468015.5,SI,POINT (-3.6641161042656405 40.36080103767805)
922,HOTEL,SI,CASCO H.VALLECAS    ,1,VILLA DE VALLECAS   ,18,AUTOVIA                  M-50                                              ,3400,449982.5,4466297.5,SI,POINT (-3.5889407902647186 40.34573052508289)
923,HOSTAL,NO,CASCO H.VALLECAS    ,1,VILLA DE VALLECAS   ,18,CALLE                    CASAS DE MIRAVETE                                 ,28,445563.53,4469276.5,NO,POINT (-3.641224059151234 40.3722907490972)
924,APART-HOTEL,NO,CASCO H.VICALVARO   ,1,VICALVARO           ,19,CARRETERA                VICALVARO A LA ESTACION DE O'DONNELL              ,20,449809.53,4472808.5,NO,POINT (-3.5914900394466773 40.404376022058884)
925,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CASCO H.VICALVARO   ,1,VICALVARO           ,19,AVENIDA                  ARTILLEROS                                        ,14,448017.03,4473040.0,NO,POINT (-3.6126322687799304 40.40635153853118)
926,HOTEL,SI,SIMANCAS            ,1,SAN BLAS-CANILLEJAS ,20,CALLE                    MIGUEL YUSTE                                      ,14,446964.4,4476781.0,SI,POINT (-3.6253491011619077 40.4399863369206)
927,HOTEL,SI,SIMANCAS            ,1,SAN BLAS-CANILLEJAS ,20,CALLE                    RUFINO GONZALEZ                                   ,19,446823.56,4476703.5,SI,POINT (-3.6270031818194473 40.4392791775869)
928,VIVIENDA TURISTICA,NO,ROSAS               ,5,SAN BLAS-CANILLEJAS ,20,CALLE                    SUIZA                                             ,30,448392.38,4474576.5,NO,POINT (-3.60833355265129 40.42021667987264)
929,HOTEL,SI,EL SALVADOR         ,8,SAN BLAS-CANILLEJAS ,20,CALLE                    JUAN IGNACIO LUCA DE TENA                         ,36,446738.56,4477613.5,SI,POINT (-3.6280816584992084 40.447471534748594)
930,HOTEL,SI,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    REJAS                                             ,5,454150.56,4477299.5,SI,POINT (-3.540657510916351 40.44508463946351)
931,HOTEL,SI,SIMANCAS            ,1,SAN BLAS-CANILLEJAS ,20,CALLE                    VALENTIN BEATO                                    ,20,446880.56,4476714.5,SI,POINT (-3.626332052825075 40.439381915011104)
932,HOTEL,SI,SIMANCAS            ,1,SAN BLAS-CANILLEJAS ,20,CALLE                    SAN ROMUALDO                                      ,17,447321.56,4476583.5,SI,POINT (-3.621121645778555 40.43822984402712)
933,VIVIENDA TURISTICA,NO,AMPOSTA             ,3,SAN BLAS-CANILLEJAS ,20,CALLE                    TEJEDORES                                         ,3,447235.2,4475428.0,NO,POINT (-3.6220439135503173 40.427814937841056)
934,HOTEL,SI,SIMANCAS            ,1,SAN BLAS-CANILLEJAS ,20,CALLE                    SANTA LEONOR                                      ,24,446431.56,4476506.5,SI,POINT (-3.6316083781871313 40.437479329406386)
935,HOTEL,SI,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,AVENIDA                  ARAGON                                            ,366,451732.56,4477790.5,SI,POINT (-3.5692066289812567 40.44937102691073)
936,HOTEL,SI,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    LOLA FLORES                                       ,1,454032.56,4477556.5,SI,POINT (-3.5420675102904955 40.44739336003853)
937,HOTEL,SI,SIMANCAS            ,1,SAN BLAS-CANILLEJAS ,20,CALLE                    JULIAN CAMARILLO                                  ,9,446337.56,4476141.5,SI,POINT (-3.632685815900558 40.43418514032119)
938,HOTEL,SI,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    LOLA FLORES                                       ,2,453961.56,4477547.5,SI,POINT (-3.542904084306369 40.447308352795694)
939,APART-HOTEL,NO,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    SAMANIEGO                                         ,12,450637.56,4477188.5,NO,POINT (-3.58207229502357 40.443883523281215)
940,HOTEL,SI,SIMANCAS            ,1,SAN BLAS-CANILLEJAS ,20,CALLE                    ALCALA                                            ,476,446440.56,4476668.5,SI,POINT (-3.631515923551559 40.43893929747844)
941,HOTEL,SI,EL SALVADOR         ,8,SAN BLAS-CANILLEJAS ,20,CALLE                    JUAN RIZI                                         ,3,446055.56,4477660.5,SI,POINT (-3.636139410446732 40.447850897200944)
942,APART-HOTEL,NO,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    CAMPEZO                                           ,2,450592.56,4477762.5,NO,POINT (-3.5826475519716494 40.44905180914785)
943,APART-HOTEL,NO,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    LOLA FLORES                                       ,16,453937.56,4477361.5,NO,POINT (-3.5431736005716146 40.44563140512151)
944,HOTEL,SI,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,AVENIDA                  ARAGON                                            ,400,452621.56,4477747.5,SI,POINT (-3.5587201292410167 40.44903479871241)
946,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,AMPOSTA             ,3,SAN BLAS-CANILLEJAS ,20,CALLE                    TEJEDORES                                         ,7,447256.56,4475434.5,NO,POINT (-3.621792653978988 40.42787484829424)
947,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    LOLA FLORES                                       ,5,453991.56,4477491.5,NO,POINT (-3.5425462704040176 40.446805526446255)
948,HOTEL,SI,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,AVENIDA                  ARAGON                                            ,332,451070.56,4477778.5,SI,POINT (-3.5770121424715446 40.44922422042056)
949,HOTEL,SI,SIMANCAS            ,1,SAN BLAS-CANILLEJAS ,20,CALLE                    SAN ROMUALDO                                      ,30,447314.56,4476388.5,SI,POINT (-3.621188008749676 40.43647272564125)
950,VIVIENDA TURISTICA,NO,SIMANCAS            ,1,SAN BLAS-CANILLEJAS ,20,CALLE                    CAUNEDO                                           ,31,446194.8,4476561.0,NO,POINT (-3.634404392706402 40.43795501163371)
951,HOTEL,NO,SIMANCAS            ,1,SAN BLAS-CANILLEJAS ,20,CALLE                    ALBASANZ                                          ,45,446962.56,4476577.5,NO,POINT (-3.6253538085239234 40.43815297362364)
952,APART-HOTEL,NO,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    ZAMBRANA                                          ,4,450789.56,4477582.5,NO,POINT (-3.5803105539276547 40.44744193950991)
953,HOTEL,SI,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    CAMPEZO                                           ,4,450561.56,4477639.5,SI,POINT (-3.58300353279249 40.44794190392535)
954,APART-HOTEL,NO,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    CAMPEZO                                           ,8,450569.56,4477482.5,NO,POINT (-3.5828969780523923 40.44652802359122)
955,HOTEL,SI,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    CAMPEZO                                           ,4,450557.56,4477587.5,SI,POINT (-3.583046652314457 40.44747321694067)
956,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    CAMPEZO                                           ,2,450592.56,4477762.5,NO,POINT (-3.5826475519716494 40.44905180914785)
957,APART-HOTEL,NO,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,AVENIDA                  ARAGON                                            ,378,451885.56,4477775.5,NO,POINT (-3.567401283364147 40.449244766937824)
958,HOTEL,SI,CANILLEJAS          ,7,SAN BLAS-CANILLEJAS ,20,CALLE                    ALCALA                                            ,611,448147.56,4477586.5,SI,POINT (-3.6114648339807043 40.44731738140959)
959,HOTEL,SI,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,CALLE                    LOLA FLORES                                       ,16,453937.56,4477361.5,SI,POINT (-3.5431736005716146 40.44563140512151)
961,HOSTAL,NO,REJAS               ,6,SAN BLAS-CANILLEJAS ,20,AVENIDA                  ARAGON                                            ,376,451873.56,4477784.5,NO,POINT (-3.5675434717673893 40.449325150205745)
962,HOTEL,SI,CORRALEJOS          ,5,BARAJAS             ,21,CALLE                    AMSTERDAM                                         ,3,447872.6,4479256.5,SI,POINT (-3.6148442152377442 40.46234450266911)
963,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,CASCO H.BARAJAS     ,3,BARAJAS             ,21,CALLE                    JEREZ DE LOS CABALLEROS                           ,2,450822.6,4480167.5,NO,POINT (-3.5801212297692264 40.470731186227425)
964,HOTEL,SI,AEROPUERTO          ,2,BARAJAS             ,21,CAMINO                   AEROPUERTO                                        ,10,453496.56,4477755.5,SI,POINT (-3.548402547843286 40.44915627853431)
965,HOTEL,SI,ALAMEDA DE OSUNA    ,1,BARAJAS             ,21,CALLE                    PIRAGUA                                           ,1,449726.56,4478051.5,SI,POINT (-3.5928824034090048 40.451603376741076)
966,HOSTAL,NO,TIMON               ,4,BARAJAS             ,21,AVENIDA                  LOGROÃO                                           ,333,450648.6,4480422.5,NO,POINT (-3.582193559804669 40.47301805945577)
967,HOTEL,NO,CASCO H.BARAJAS     ,3,BARAJAS             ,21,AVENIDA                  GENERAL                                           ,43,450835.6,4480198.5,NO,POINT (-3.579970285296646 40.47101122253899)
969,HOTEL,SI,TIMON               ,4,BARAJAS             ,21,AVENIDA                  LOGROÃO                                           ,305,450694.6,4480033.5,SI,POINT (-3.581620693379932 40.4695164453341)
971,HOSTAL,NO,CASCO H.BARAJAS     ,3,BARAJAS             ,21,CALLE                    CANAL DE SUEZ                                     ,24,450851.6,4480360.5,NO,POINT (-3.579794101546756 40.47247156326229)
972,HOSTAL,NO,CASCO H.BARAJAS     ,3,BARAJAS             ,21,CALLE                    MARTE                                             ,2,451198.6,4480496.5,NO,POINT (-3.575711270637854 40.4737171945537)
973,HOTEL,SI,TIMON               ,4,BARAJAS             ,21,CALLE                    TIMON                                             ,35,450372.6,4480433.5,SI,POINT (-3.585450204153635 40.47310070861364)
974,HOTEL,SI,CASCO H.BARAJAS     ,3,BARAJAS             ,21,AVENIDA                  LOGROÃO                                           ,100,450806.6,4480003.5,SI,POINT (-3.5802972472416617 40.46925282743301)
976,CASA DE HUESPEDES,NO,CASCO H.BARAJAS     ,3,BARAJAS             ,21,CALLE                    ACUARIO                                           ,5,450974.6,4480542.5,NO,POINT (-3.57835723204103 40.47411839833778)
977,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,CASCO H.BARAJAS     ,3,BARAJAS             ,21,CALLE                    ALGEMESI                                          ,56,450788.6,4480376.5,NO,POINT (-3.5805385054228016 40.47261197060008)
978,VIVIENDA TURISTICA,NO,TIMON               ,4,BARAJAS             ,21,CALLE                    ALCAÃIZ                                           ,6,450104.6,4480098.5,NO,POINT (-3.588585269083227 40.470066774429434)
