NMT;anio;mes;dia;tipo;LAEQ;DIRECCION;X (ETRS89);Y (ETRS89)
30;2021;2;4;D;59.3;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;2;4;E;57.6;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;2;4;N;52.8;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;2;4;T;57.6;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
31;2021;2;4;D;63.1;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;2;4;E;61.1;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;2;4;N;48;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;2;4;T;61;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
47;2021;2;4;D;55.1;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;2;4;E;53.3;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;2;4;N;49.3;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;2;4;T;53.5;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
48;2021;2;4;D;60.7;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;2;4;E;59.7;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;2;4;N;54.7;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;2;4;T;59.3;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
50;2021;2;4;D;65.4;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;2;4;E;67;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;2;4;N;56.3;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;2;4;T;64.4;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
54;2021;2;4;D;61.7;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;2;4;E;60.4;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;2;4;N;50.1;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;2;4;T;59.8;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
55;2021;2;4;D;55;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;2;4;E;56.8;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;2;4;N;45.2;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;2;4;T;54;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
1;2021;2;5;D;68;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;2;5;E;69.1;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;2;5;N;60.5;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;2;5;T;67;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
2;2021;2;5;D;69.3;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;2;5;E;70.7;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;2;5;N;62.4;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;2;5;T;68.4;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
3;2021;2;5;D;61.9;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;2;5;E;63;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;2;5;N;51.4;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;2;5;T;60.6;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
5;2021;2;5;D;61.2;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;2;5;E;62.1;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;2;5;N;50.6;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;2;5;T;60;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
6;2021;2;5;D;69.8;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;2;5;E;70.7;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;2;5;N;61.5;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;2;5;T;68.6;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
8;2021;2;5;D;65.8;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;2;5;E;66.4;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;2;5;N;57.5;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;2;5;T;64.7;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
10;2021;2;5;D;65.2;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;2;5;E;65.2;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;2;5;N;54.5;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;2;5;T;63.6;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
11;2021;2;5;D;68.6;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;2;5;E;68.7;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;2;5;N;58.2;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;2;5;T;67.1;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
12;2021;2;5;D;63.7;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;2;5;E;63.7;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;2;5;N;54.5;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;2;5;T;62.2;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
13;2021;2;5;D;57.3;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;2;5;E;61.9;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;2;5;N;48.6;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;2;5;T;57.5;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
14;2021;2;5;D;65.1;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;2;5;E;66.9;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;2;5;N;57.8;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;2;5;T;64.2;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
16;2021;2;5;D;62.4;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;2;5;E;62.7;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;2;5;N;52.8;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;2;5;T;60.9;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
17;2021;2;5;D;56.9;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;2;5;E;57.3;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;2;5;N;49.9;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;2;5;T;55.6;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
18;2021;2;5;D;57.7;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;2;5;E;56.2;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;2;5;N;49.9;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;2;5;T;56;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
19;2021;2;5;D;61;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;2;5;E;60.4;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;2;5;N;52.3;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;2;5;T;59.4;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
20;2021;2;5;D;62.1;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;2;5;E;61.3;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;2;5;N;51.2;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;2;5;T;60.4;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
24;2021;2;5;D;48.9;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;2;5;E;46.2;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;2;5;N;41.3;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;2;5;T;47;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
25;2021;2;5;D;68.8;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;2;5;E;69.7;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;2;5;N;61.9;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;2;5;T;67.8;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
26;2021;2;5;D;61.8;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;2;5;E;60.1;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;2;5;N;54;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;2;5;T;60;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
27;2021;2;5;D;58.5;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;2;5;E;57.8;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;2;5;N;53.5;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;2;5;T;57.2;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
28;2021;2;5;D;68.7;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;2;5;E;67.4;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;2;5;N;58.9;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;2;5;T;66.9;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
29;2021;2;5;D;58.9;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;2;5;E;58.6;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;2;5;N;49.5;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;2;5;T;57.3;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
30;2021;2;5;D;59.5;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;2;5;E;58.2;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;2;5;N;55;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;2;5;T;58.2;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
31;2021;2;5;D;63.5;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;2;5;E;63.8;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;2;5;N;50.7;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;2;5;T;62;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
47;2021;2;5;D;55.4;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;2;5;E;55.5;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;2;5;N;48;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;2;5;T;54;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
48;2021;2;5;D;60.6;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;2;5;E;63;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;2;5;N;52.9;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;2;5;T;59.9;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
50;2021;2;5;D;65.8;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;2;5;E;67.4;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;2;5;N;57.4;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;2;5;T;64.8;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
54;2021;2;5;D;61.7;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;2;5;E;62.5;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;2;5;N;52;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;2;5;T;60.4;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
55;2021;2;5;D;56.2;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;2;5;E;55.2;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;2;5;N;48.6;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;2;5;T;54.6;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
86;2021;2;5;D;57.6;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;2;5;E;57.8;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;2;5;T;57.4;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
1;2021;2;6;D;68.1;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;2;6;E;68.1;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;2;6;N;61.3;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;2;6;T;66.8;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
2;2021;2;6;D;69;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;2;6;E;68.4;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;2;6;N;62.7;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;2;6;T;67.6;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
3;2021;2;6;D;59.6;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;2;6;E;61.1;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;2;6;N;56.4;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;2;6;T;59.1;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
5;2021;2;6;D;61.1;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;2;6;E;61;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;2;6;N;50.7;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;2;6;T;59.4;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
6;2021;2;6;D;69.4;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;2;6;E;69.8;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;2;6;N;62;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;2;6;T;68.1;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
8;2021;2;6;D;65.2;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;2;6;E;65.5;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;2;6;N;59.9;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;2;6;T;63.9;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
10;2021;2;6;D;63.6;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;2;6;E;63.3;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;2;6;N;56.7;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;2;6;T;62.2;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
11;2021;2;6;D;67;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;2;6;E;67.6;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;2;6;N;57.9;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
11;2021;2;6;T;65.6;Ramón y Cajal Parque de Berlín, junto al nº 210 de la Calle Príncipe de Vergara;442564;4478089
12;2021;2;6;D;61.7;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;2;6;E;62.8;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;2;6;N;54;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;2;6;T;60.6;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
13;2021;2;6;D;56;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;2;6;E;55.4;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
